0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
79.615,27.409,83.719,27.409,51.509,35.14,19.207,28.531,38.954,30.185,16.646,11.154,12.194,14.449,12.239,39.67,34.363,10.103,20.439,3.449,45.482,48.436,21.625,20.24,12.748,41.441,17.443,5.832,4.31,26.907,48.299,15.873,18.155,15.743,31.956,7.617,39.599,38.367,28.437,33.552,38.12,26.756,8.695,18.044,71.098,76.793,79.513,26.315,16.058,9.551,10.933,9.551,15.902,13.95,16.88,15.43,11.933,11.672,20.272,18.228,15.84,43.945,19.777,42.382,43.687,44.167,7.461,22.397,0.376,21.205,19.915,8.301,22.224,25.542,60.523,16.406,43.749,29.412,45.85,44.091,13.022,9.507,8.947,13.932,11.154,8.451,46.922,14.067,55.163,71.162,71.162,3.01,0,43.785,45.422,30.845,61.886,71.929,20.315,39.037,44.721,41.765,26.469,64.943,62.394,60.223,69.088,29.947,43.491,48.295,49.889,27.183,20.46,13.905,56.316,56.986,19.358,9.092,26.281,32.115,10.973,31.96,81.187,13.309,30.937,26.926,6.912,24.492,61.951,35.413,30.172,20.989,26.949,37.128,22.787,23.743,18.861,34.484,45.967,9.306,7.11,31.328,32.115,40.488
102.198,55.245,100.173,55.245,71.423,53.9,40.457,57.604,61.128,50.104,41.634,37.3,40.286,39.517,38.553,57.916,35.607,40.09,38.581,46.234,68.716,69.459,35.971,39.946,52.764,62.52,57.069,40.154,47.608,52.871,65.637,51.719,53.417,41.588,38.187,36.986,31.125,32.604,44.801,38.806,53.017,60.759,47.17,46.27,88.545,92.81,95.375,52.267,51.431,49.017,50.864,49.017,59.342,56.005,52.461,57.76,53.472,54.336,63.591,61.308,50.196,66.511,61.862,25.335,55.94,26.805,37.632,65.49,43.41,48.292,48.19,44.599,63.701,68.814,75.888,48.04,62.793,62.396,5.426,14.483,37.528,37.933,36.388,35.62,37.3,50.503,7.127,34.802,91.49,84.427,84.427,40.831,43.785,0,12.675,17.834,53.661,85.752,59.519,44.713,24.918,26.704,69.606,21.298,81.088,82.282,88.229,47.71,64.427,60.442,55.973,60.364,40.951,54.376,87.726,87.488,42.318,50.934,48.236,52.055,39.502,50.496,95.194,46.546,48.448,47.866,36.883,66.644,84.837,41.218,62.414,53.872,70.107,45.729,64.47,56.741,45.108,32.881,14.709,47.133,50.868,34.631,52.055,3.554
93.092,50.108,89.881,50.108,62.839,46.522,36.553,52.527,53.833,43.567,38.482,36.453,38.593,37.175,37.065,49.961,27.008,39.092,34.37,47.112,61.091,61.25,31.56,35.737,51.736,54.83,55.443,40.608,49.637,47.541,56.832,49.438,50.712,38.712,30.372,39.952,20.828,22.72,38.285,30.544,44.792,56.821,46.478,42.789,98.831,103.389,106.016,59.527,56.329,52.542,54.386,52.542,61.316,58.916,57.386,60.562,56.541,56.884,65.69,63.635,55.251,58.874,61.043,14.021,46.789,15.056,40.783,65.244,45.055,44.055,44.311,43.871,62.429,68.64,66.114,45.155,54.591,57.987,7.793,2.538,35.94,37.564,36.832,34.096,36.453,50.548,6.695,33.442,86.678,95.272,95.272,42.758,45.422,12.675,0,14.71,41.297,96.54,57.508,35.406,12.938,15.619,69.258,26.398,91.018,91.632,98.227,41.004,56.547,50.888,45.543,56.207,36.651,53.349,81.365,80.863,38.341,50.839,42.575,45.228,44.155,43.533,106.101,51.468,41.545,41.996,38.949,65.621,94.083,32.567,57.775,50.379,69.764,55.82,63.269,52.916,41.335,24.218,2.035,50.931,52.098,26.989,45.228,11.825
84.915,37.527,83.766,37.527,54.026,36.203,22.99,39.908,43.378,32.287,24.519,21.777,24.086,22.85,22.495,40.363,18.995,24.45,20.985,32.424,51.007,51.92,18.286,22.366,37.169,44.854,41.036,25.911,35.102,35.108,48.394,35.206,36.656,24.621,20.909,25.875,17.094,17.715,27,21.771,35.623,43.435,31.832,29.043,89.52,94.494,97.194,47.528,42.771,38.419,40.234,38.419,46.703,44.518,43.823,46.123,42.211,42.408,51.082,49.073,41.801,48.814,46.472,14.877,39.041,16.926,26.76,50.596,30.483,30.779,30.809,29.218,47.96,53.989,59.201,31.134,45.294,44.906,17.19,13.247,21.381,22.858,22.152,19.504,21.777,35.846,17.688,18.813,73.954,86.937,86.937,28.274,30.845,17.834,14.71,0,42.512,88.088,43.23,28.237,16.38,15.25,54.631,38.086,81.291,81.14,88.501,29.92,46.805,43.772,40.301,42.954,23.353,38.789,69.902,69.654,24.844,36.147,30.418,34.264,30.787,32.732,97.749,38.032,30.684,30.036,24.571,51.106,83.437,24.354,44.852,36.701,55.138,47.214,48.786,39.442,27.743,16.55,15.127,36.946,37.425,17.406,34.264,14.405
62.179,45.015,54.553,45.015,38.832,34.661,43.039,46.586,38.704,36.825,45.866,50.93,49.82,47.522,49.648,33.738,27.878,51.815,41.512,61.119,41.885,39.413,40.314,41.908,58.994,37.582,59.68,56.144,65.678,43.002,33.675,53.918,53.391,46.725,29.93,61.357,25.584,25.587,35.234,28.335,30.292,53.202,56.652,46.777,130.109,135.399,138.133,85.87,77.645,71.418,72.805,71.418,74.137,74.755,78.56,75.753,73.328,72.26,77.916,76.904,77.155,40.347,66.017,28.817,26.571,27.067,62.285,70.86,61.668,45.02,46.274,55.038,65.661,73.702,35.689,49.729,35.137,52.335,49.089,39.217,48.915,52.59,54.09,48.328,50.93,61.189,47.908,48.456,72.937,128.357,128.357,60.857,61.886,53.661,41.297,42.512,0,129.413,59.903,23.624,28.784,27.815,73.661,64.122,121.588,120.522,128.676,35.3,37.789,26.357,18.825,52.057,41.923,60.05,62.694,61.254,43.447,61.006,39.633,36.358,67.777,35.164,139.054,73.866,34.723,38.677,58.825,68.8,122.551,26.636,51.386,50.716,74.075,89.047,66.497,51.137,45.247,28.599,39.319,70.86,65.37,30.942,36.358,51.816
149.088,98.933,154.925,98.933,123.055,107.051,90.187,99.668,110.669,102.048,88.048,80.863,83.352,85.323,82.717,111.599,101.983,81.174,90.763,74.365,116.691,119.925,90.867,91.014,81.912,113.189,85.149,76.539,69.797,98.724,120.183,86.697,88.735,87.169,100.967,69.43,104.068,103.847,99.725,102.542,109.849,96.167,80.148,89.969,7.07,7.536,9.782,45.617,56.783,63.462,63.007,63.462,69.158,64.861,56.295,65.218,64.478,66.712,68.693,67.45,56.553,115.372,82.627,102.955,115.344,105.001,68.602,80.732,71.969,93.13,91.827,80.223,85.189,81.208,132.358,88.228,115.61,98.877,91.027,97.096,83.033,79.38,77.188,82.909,80.863,77.44,92.756,82.507,116.614,1.506,1.506,71.559,71.929,85.752,96.54,88.088,129.413,0,87.406,109.013,104.26,103.305,82.316,96.705,11.606,17.26,10.272,101.589,115.186,120.08,120.869,96.953,91.5,82.136,122.628,123.892,90.779,78.008,98.147,104.023,62.912,103.783,9.663,58.623,102.609,98.742,72.216,84.828,18.138,104.921,99.887,91.97,82.433,40.963,85.064,94.218,90.711,100.887,98.294,62.901,72.654,99.028,104.023,85.082
61.741,15.437,67.903,15.437,37.112,26.159,21.453,14.718,26.099,23.098,19.133,22.256,19.277,20.384,20.983,29.175,36.897,19.475,23.722,16.866,30.328,33.97,26.454,22.483,7.644,28.546,2.873,20.595,19.705,17.023,35.935,8.073,7.181,18.821,33.102,27.503,44.347,42.396,25.284,34.27,30.423,9.176,12.987,15.336,85.358,91.235,93.86,42.985,31.172,25.091,24.981,25.091,18.767,22.559,31.455,22.364,23.033,20.727,20.878,21.074,31.747,29.498,6.396,49.731,35.559,50.964,27.577,11.054,20.555,15.59,14.649,15.293,5.805,13.801,47.127,12.548,31.485,11.728,60.203,55.547,22.037,21.828,23.865,23.952,22.256,11.955,60.864,24.745,34.867,86.862,86.862,22.807,20.315,59.519,57.508,43.23,59.903,87.406,0,36.611,52.318,48.526,13.818,80.719,76.813,73.436,82.824,24.663,30.138,38.889,43.423,10.197,21.772,6.417,36.587,37.477,19.903,11.293,20.418,23.84,31.099,24.823,96.099,31.014,25.186,21.382,25.721,9.083,74.632,34.725,12.839,9.224,14.257,56.544,6.672,9.113,16.997,38.496,57.398,26.401,15.722,34.647,23.84,55.99
57.745,22.451,55.599,22.451,27.491,13.651,19.859,24.403,20.203,13.936,22.577,28.542,26.844,24.597,26.964,15.498,9.25,28.95,18.668,37.915,26.553,26.123,18.166,18.8,35.371,20.473,36.191,33.49,42.588,20.129,21.443,30.321,29.894,23.464,8.287,39.707,14.732,12.706,11.614,6.886,10.31,30.791,33.176,23.163,109.038,114.54,117.28,64.207,55.044,48.576,49.836,48.576,50.562,51.394,55.9,52.314,50.107,48.9,54.302,53.328,54.696,24.404,42.581,21.932,11.386,21.804,40.579,47.444,38.859,21.439,22.67,31.722,42.41,50.389,31.179,26.106,19.602,30.469,41.987,32.868,26.408,30.148,32.043,26.227,28.542,37.648,41.57,26.557,55.529,108.071,108.071,38.404,39.037,44.713,35.406,28.237,23.624,109.013,36.611,0,23.977,20.25,50.427,61.775,100.389,98.784,107.325,11.983,21.857,15.729,12.478,29.723,18.652,36.437,47.873,47.025,20.027,37.441,16.198,14.151,46.251,12.595,118.546,51.658,11.602,15.233,36.984,45.63,100.657,4.242,29.703,27.387,50.861,69.934,43.267,28.182,21.654,11.862,34.083,48.241,41.951,11.194,14.151,41.717
81.052,42.122,77.233,42.122,51.372,36.482,30.902,44.489,43.624,34.504,33.439,34.109,35.101,33.151,33.967,39.266,17.032,36.277,28.641,45.504,50.423,50.098,26.002,29.843,47.857,44.242,50.745,39.14,49.021,39.493,45.281,44.413,45.172,33.941,20.951,41.087,9.427,11.628,29.594,20.575,34.016,49.73,43.304,36.991,105.837,110.756,113.446,63.77,58.248,53.263,54.997,53.263,59.999,58.67,59.282,60.128,56.575,56.366,64.322,62.581,57.385,48.242,56.899,2.59,35.145,2.243,42.02,61.508,44.393,37.361,37.974,40.872,57.771,64.854,53.808,39.8,43.567,50.385,20.605,10.622,32.876,35.583,35.78,31.355,34.109,47.843,19.629,30.971,78.023,103.083,103.083,42.581,44.721,24.918,12.938,16.38,28.784,104.26,52.318,23.977,0,4.012,65.277,38.439,97.645,97.519,104.858,31.92,45.756,38.866,33.008,48.924,30.55,49.375,71.443,70.727,32.416,47.973,34.484,35.785,46.585,34.039,113.913,53.672,32.223,33.723,39.294,61.09,99.81,21.979,49.956,44.05,65.772,63.313,58.649,46.117,35.349,14.585,11.138,52.027,50.506,18.241,35.785,23.046
77.652,38.121,74.264,38.121,47.724,32.529,27.17,40.485,39.701,30.494,29.774,30.941,31.687,29.664,30.646,35.409,13.025,32.98,24.922,42.346,46.579,46.358,22.348,26.085,44.267,40.375,47.021,36.084,46.041,35.493,41.652,40.673,41.363,30.315,16.939,38.615,5.544,7.702,25.585,16.578,30.162,45.765,39.865,33.19,104.626,109.658,112.365,61.884,55.783,50.547,52.242,50.547,56.798,55.697,56.803,57.106,53.677,53.35,61.089,59.418,54.98,44.388,53.229,1.682,31.531,2.475,39.559,57.882,41.449,33.457,34.105,37.486,54.029,61.211,50.548,36.04,39.785,46.392,22.915,13.124,29.578,32.469,32.871,28.152,30.941,44.453,22.164,27.835,74.017,102.164,102.164,39.77,41.765,26.704,15.619,15.25,27.815,103.305,48.526,20.25,4.012,0,61.604,41.721,96.329,95.964,103.524,27.909,41.929,35.426,29.924,44.948,26.757,45.762,67.512,66.821,28.631,44.554,30.489,31.788,44.368,30.042,112.968,51.318,28.218,29.722,36.655,57.355,98.199,18.05,45.956,40.158,62.096,62.459,54.909,42.178,31.535,10.578,14.063,49.412,47.31,14.265,31.788,24.404
68.258,28.848,76.498,28.848,47.908,39.561,34.45,27.693,38.387,36.836,31.84,32.874,30.722,32.366,32.199,42.099,50.442,30.181,36.686,23.554,41.063,44.905,39.276,35.561,17.577,40.652,14.674,29.453,23.61,30.681,47.867,21.024,20.778,31.343,46.731,34.023,57.713,55.837,39.083,47.956,43.904,21.25,22.801,28.658,79.27,85.157,87.649,41.322,30.121,26.198,25.131,26.198,14.991,20.281,29.93,19.044,22.162,19.9,13.835,15.597,31.177,40.746,8.378,62.707,48.822,64.068,33.718,4.119,26.823,29.317,28.288,25.418,8.017,1.184,58.075,25.68,43.684,23.047,71.03,67.494,33.327,31.929,33.234,35.161,32.874,19.104,71.891,35.824,34.492,81.991,81.991,29.467,26.469,69.606,69.258,54.631,73.661,82.316,13.818,50.427,65.277,61.604,0,90.894,71.1,66.888,76.386,38.47,41.93,51.751,56.826,22.429,34.969,15.993,40.702,42.161,33.093,18.69,34.236,37.435,35.183,38.518,90.318,32.103,38.972,35.2,33.234,4.904,67.651,48.505,24.204,23.041,0.506,57.31,7.167,22.579,30.347,51.875,69.377,28.147,19.526,48.045,37.435,66.179
119.371,75.488,115.594,75.488,89.231,72.77,61.074,77.889,80.086,69.543,62.498,58.55,61.451,60.558,59.736,76.323,53.379,61.339,59.064,67.478,87.425,87.644,56.341,60.447,74.044,81.164,78.31,61.445,68.658,73.007,83.213,72.849,74.471,62.524,56.634,57.94,47.111,49.072,64.215,56.889,71.173,81.512,68.459,67.079,100.694,104.137,106.486,70.246,71.287,69.591,71.41,69.591,80.312,76.716,72.278,78.49,74.155,75.185,84.495,82.162,69.986,85.207,83.159,40.058,73.146,40.679,58.525,86.777,64.569,68.863,68.887,65.881,84.982,90.094,92.227,69.023,80.98,82.988,20.944,28.929,58.689,59.218,57.685,56.775,58.55,71.794,20.766,55.975,112.009,95.263,95.263,61.964,64.943,21.298,26.398,38.086,64.122,96.705,80.719,61.775,38.439,41.721,90.894,0,94.213,96.501,101.028,67.025,82.911,77.145,71.446,81.039,61.429,75.659,107.41,106.995,62.929,72.229,68.17,71.315,59.785,69.654,105.577,66.502,67.635,67.685,58.03,87.939,99.179,58.957,82.915,74.728,91.394,60.049,85.756,77.511,65.815,50.582,27.704,67.627,72.046,53.177,71.315,24.774
138.328,88.943,144.589,88.943,112.962,97.493,81.121,89.534,100.72,92.575,78.825,71.941,74.169,76.238,73.688,101.94,93.858,71.987,81.883,64.588,106.479,109.813,82.234,82.016,71.673,103.254,74.666,67.334,59.911,88.903,110.369,76.622,78.581,77.932,92.523,60.687,96.59,96.176,90.605,94.121,100.504,85.714,70.324,80.398,8.704,14.475,17.162,36.253,46.767,53.524,52.891,53.524,58.329,54.268,46.177,54.489,54.099,56.248,57.603,56.486,46.696,105.252,71.803,96.134,106.058,98.184,59.81,69.681,62.471,83.482,82.15,70.619,74.308,70.009,122.451,78.471,105.773,88.402,86.168,91.304,74.104,70.391,68.36,74.164,71.941,67.318,87.88,73.839,105.275,11.726,11.726,62.331,62.394,81.088,91.018,81.291,121.588,11.606,76.813,100.389,97.645,96.329,71.1,94.213,0,6.167,7.223,92.297,105.206,110.689,111.95,86.548,82.426,71.783,111.582,112.897,81.564,67.857,88.672,94.476,54.146,94.354,19.313,49.137,93.299,89.32,63.407,73.787,8.001,96.395,89.442,81.865,71.198,35.367,74.139,83.974,81.255,92.989,92.651,53.18,62.474,90.843,94.476,79.982
134.611,86.168,141.335,86.168,110.009,95.098,79.239,86.612,97.944,90.277,76.82,70.243,72.228,74.371,71.885,99.437,92.673,70.057,80.155,62.164,103.423,106.851,80.709,80.188,68.721,100.484,71.428,65.425,57.416,86.295,107.695,73.818,75.685,75.92,91.095,59.245,95.872,95.32,88.628,92.703,98.291,82.464,67.81,78.066,12.519,18.338,20.77,34.668,44.288,51.041,50.223,51.041,54.755,51.031,43.594,51.077,51.123,53.152,53.655,52.734,44.388,102.293,68.16,95.877,103.876,97.92,58.336,65.734,60.334,81.063,79.709,68.317,70.578,65.83,119.66,75.974,103.091,85.116,87.211,91.747,72.385,68.648,66.772,72.6,70.243,64.518,88.903,72.343,100.775,17.606,17.606,60.446,60.223,82.282,91.632,81.14,120.522,17.26,73.436,98.784,97.519,95.964,66.888,96.501,6.167,0,9.498,90.162,102.386,108.402,110.062,83.348,80.529,68.707,107.536,108.918,79.549,65.023,86.389,92.103,52.765,92.088,23.652,47.167,91.144,87.082,61.879,69.839,2.72,94.884,86.187,79.003,66.953,36.752,70.351,80.958,79.025,91.98,93.18,50.924,59.648,89.626,92.103,80.926
144.082,95.352,150.706,95.352,119.273,104.108,87.95,95.856,107.133,99.233,85.604,78.829,80.97,83.069,80.54,108.502,100.911,78.79,88.768,71.167,112.722,116.118,89.186,88.865,77.967,109.672,80.775,74.141,66.449,95.405,116.843,83.007,84.913,84.707,99.51,67.648,103.739,103.301,97.401,101.111,107.205,91.82,76.863,87.034,3.56,8.956,11.289,43.123,53.294,60.06,59.33,60.06,64.181,60.362,52.649,60.46,60.362,62.437,63.141,62.194,53.305,111.557,77.607,103.339,112.775,105.388,66.76,75.223,69.18,90.078,88.734,77.262,80.042,75.329,128.862,85.024,112.241,94.484,93.33,98.522,80.987,77.263,75.282,81.099,78.829,73.698,95.045,80.795,110.238,11.277,11.277,69.142,69.088,88.229,98.227,88.501,128.676,10.272,82.824,107.325,104.858,103.524,76.386,101.028,7.223,9.498,0,99.029,111.595,117.36,118.79,92.689,89.249,77.999,117.034,118.413,88.34,74.218,95.336,101.1,61.118,101.028,14.383,55.897,100.023,96.004,70.344,79.329,9.138,103.358,95.546,88.219,76.45,42.529,79.823,90.235,87.939,100.082,99.865,59.824,68.835,97.886,101.1,87.16
55.778,10.76,56.656,10.76,25.018,6.611,11.663,12.941,13.492,2.595,13.547,21.028,18.248,16.382,19.029,11.299,14.897,20.421,11.839,28.137,21.175,22.521,13.239,11.095,24.049,15.174,24.384,25.051,32.915,8.275,20.167,18.787,18.104,14.421,10.982,32.472,22.69,20.487,2.935,11.433,8.273,19.024,22.794,12.352,100.999,106.659,109.386,56.098,45.911,39.206,40.224,39.206,39.549,40.991,46.662,41.714,40.021,38.53,43.055,42.294,45.774,19.014,30.719,29.456,13.766,30.048,33.217,35.567,29.849,9.938,11.278,21.898,30.453,38.458,32.233,14.991,16.216,19.032,46.249,38.583,18.911,22.369,24.781,19.547,21.028,26.921,46.266,20.191,46.127,100.757,100.757,30.035,29.947,47.71,41.004,29.92,35.3,101.589,24.663,11.983,31.92,27.909,38.47,67.025,92.297,90.162,99.029,0,17.236,18.514,20.238,18.012,10.377,24.955,40.394,39.978,10.826,26.613,4.359,4.345,38.842,2.893,110.953,43.161,1.042,3.428,29.653,33.657,91.859,10.832,18.417,15.445,38.899,64.25,31.305,16.22,11.183,17.391,40.159,39.239,31.542,14.077,4.345,44.321
38.553,16.266,40.401,16.266,8.126,10.674,27.99,15.832,4.537,15.331,29.01,36.783,33.444,32.098,34.668,6.588,29.539,35.437,28.716,40.848,4.706,5.32,30.416,27.733,33.68,2.139,31.503,39.721,45.39,16.605,5.941,28.591,26.705,29.735,26.369,47.715,36.385,34.246,20.14,26.023,11.786,21.096,35.057,25.812,113.878,119.678,122.366,69.639,58.467,51.742,52.315,51.742,48.539,51.501,59.031,51.708,51.264,49.279,50.995,51.023,58.638,2.667,36.381,43.599,11.865,43.614,48.323,40.515,43.503,22.529,23.709,35.228,34.82,42.402,17.274,27.086,2.663,18.939,62.496,54.035,34.854,37.829,40.435,35.887,36.783,37.9,62.319,36.634,35.291,114.479,114.479,44.405,43.491,64.427,56.547,46.805,37.789,115.186,30.138,21.857,45.756,41.929,41.93,82.911,105.206,102.386,111.595,17.236,0,11.623,18.966,19.993,26.844,33.811,26.251,25.263,26.625,37.377,18.644,13.118,53.662,14.344,124.279,56.683,16.332,18.471,44.967,37.189,103.8,24.018,17.771,23.383,42.211,79.781,35.445,21.601,25.527,32.332,55.414,52.302,42.76,29.899,13.118,61.127
42.226,23.581,40.001,23.581,13.299,13.395,30.101,24.204,13.654,18.128,32.057,39.495,36.759,34.883,37.525,9.714,24.904,38.929,29.94,46.24,15.53,13.222,30.661,29.416,40.727,11.873,39.642,43.549,50.998,22.647,7.491,35.343,33.936,32.927,23.023,50.964,30.063,28.202,20.633,22.016,10.241,30.503,40.648,30.337,119.394,125.081,127.804,74.544,64.114,57.362,58.249,57.362,56.234,58.416,64.816,58.916,57.738,56.03,59.23,58.882,64.056,14.074,45.285,37.094,4.988,36.628,51.72,49.794,48.22,27.373,28.74,40.1,44.158,52.073,15.46,32.516,9.059,28.86,57.653,48.354,37.357,40.87,43.244,37.841,39.495,44.334,57.179,38.416,46.58,119.257,119.257,48.521,48.295,60.442,50.888,43.772,26.357,120.08,38.889,15.729,38.866,35.426,51.751,77.145,110.689,108.402,117.36,18.514,11.623,0,7.729,29.325,28.795,41.247,36.582,35.275,29.34,43.921,22.025,16.332,57.353,16.336,129.421,61.572,17.485,21.371,48.145,46.88,110.026,19.419,27.748,30.67,52.086,82.591,44.881,29.811,29.435,27.578,49.455,57.536,49.143,26.414,16.332,57.433
48.367,28.019,44.35,28.019,20.885,17.28,30.84,29.171,20.079,20.841,33.251,40.039,37.836,35.721,38.262,15.291,21.413,40.01,30.112,48.29,23.142,20.951,30.12,29.933,44.06,18.795,43.739,44.654,53.06,26.484,15.215,38.698,37.659,34.153,20.739,51.44,24.919,23.37,21.452,19.365,13.012,35.749,43.027,32.589,120.632,126.212,128.948,75.698,65.935,59.288,60.374,59.288,59.638,61.225,66.723,61.926,60.25,58.767,62.982,62.361,65.72,21.538,49.769,31.536,8.131,30.77,52.274,54.472,49.759,30.057,31.425,42.03,48.982,57.023,20.924,35.188,16.313,34.5,52.697,43.042,37.87,41.566,43.687,37.967,40.039,47.14,52.049,38.398,54.177,119.967,119.967,49.649,49.889,55.973,45.543,40.301,18.825,120.869,43.423,12.478,33.008,29.924,56.826,71.446,111.95,110.062,118.79,20.238,18.966,7.729,0,34.572,29.542,44.822,44.311,43.001,30.532,46.814,24.426,19.667,57.966,18.984,130.344,62.913,19.355,23.58,48.659,51.922,111.831,16.712,33.465,34.596,57.199,82.214,49.765,34.344,31.372,23.751,43.952,59.193,51.779,23.636,19.667,53.195
52.675,7.28,58.041,7.28,26.929,17.457,19.967,5.472,16.102,15.802,18.803,24.883,21.28,21.293,23.008,19.674,32.279,22.469,21.997,23.951,20.173,23.782,24.763,20.613,15.19,18.483,11.921,25.384,27.836,9.752,25.843,11.368,9.064,18.976,28.282,33.305,40.095,37.958,19.646,29.089,21.847,1.182,18.576,14.144,95.145,101.004,103.651,51.958,40.301,33.84,34.045,33.84,28.868,32.327,40.707,32.304,32.484,30.3,31.072,31.241,40.708,19.302,16.388,46.364,26.496,47.252,33.632,20.612,27.319,12.198,12.176,19.91,14.925,22.755,36.931,12.968,21.471,2.287,60.129,53.988,23.779,25.145,27.675,25.527,24.883,19.838,60.511,26.398,31.158,96.353,96.353,29.02,27.183,60.364,56.207,42.954,52.057,96.953,10.197,29.723,48.924,44.948,22.429,81.039,86.548,83.348,92.689,18.012,19.993,29.325,34.572,0,19.649,14.822,29.568,30.034,18.11,19.215,14.553,15.78,38.123,17.173,105.788,39.427,18.187,15.405,30.966,17.556,84.613,28.82,3.008,6.897,22.769,64.292,15.607,3.812,15.258,34.416,55.739,34.828,24.423,30.684,15.78,56.816
65.244,14.359,66.849,14.359,34.879,16.677,1.314,16.678,22.614,11.611,3.945,10.705,8.306,6.189,8.784,21.458,15.716,10.472,2.372,19.271,30.212,32.158,5.116,1.015,18.049,24.711,20.317,15.111,23.936,12.139,30.391,13.957,14.623,4.819,12.388,22.186,22.75,20.916,8.229,13.861,18.588,20.2,14.799,6.441,91.115,96.72,99.453,46.174,36.512,29.968,31.195,29.968,32.398,32.836,37.339,33.836,31.475,30.341,36.366,35.158,36.235,28.198,26.625,27.962,23.934,29.2,22.962,31.379,20.303,7.451,7.671,13.12,27.29,34.646,42.55,9.304,26.224,21.559,40.5,34.495,8.562,12.126,14.45,9.193,10.705,19.425,40.864,9.874,50.604,90.637,90.637,20.107,20.46,40.951,36.651,23.353,41.923,91.5,21.772,18.652,30.55,26.757,34.969,61.429,82.426,80.529,89.249,10.377,26.844,28.795,29.542,19.649,0,19.413,47.106,47.057,1.878,19.318,8.27,13.83,28.626,12.994,100.921,33.371,11.418,8.373,19.369,30.621,82.322,15.287,21.501,13.778,35.454,53.874,28.172,16.268,4.817,16.924,36.286,29.73,23.453,13.122,13.83,37.423
67.36,17.858,72.82,17.858,41.31,27.968,18.742,17.979,29.466,23.988,16.011,17.171,14.762,16.373,16.296,31.695,35.109,14.407,20.923,10.456,34.724,38.15,23.415,19.892,1.624,31.998,3.557,14.659,13.431,18.613,39.339,6.168,7.314,15.447,31.605,21.175,42.095,40.313,24.824,32.962,31.913,14.082,7.219,13.466,80.402,86.249,88.907,37.206,25.496,19.13,19.242,19.13,14.989,17.709,25.888,17.908,17.687,15.561,18.16,17.642,25.943,33.595,7.694,46.817,37.371,48.234,21.212,12.135,14.151,15.057,13.779,9.778,9.326,15.497,51.062,10.431,34.759,16.811,55.441,51.543,17.416,16.443,18.177,19.285,17.171,5.548,56.22,19.99,41.26,81.532,81.532,16.452,13.905,54.376,53.349,38.789,60.05,82.136,6.417,36.437,49.375,45.762,15.993,75.659,71.783,68.707,77.999,24.955,33.811,41.247,44.822,14.822,19.413,0,42.82,43.631,17.574,4.885,20.603,25.25,24.689,25.839,91,24.903,25.689,21.527,19.525,12.339,70.051,33.899,17.78,10.623,16.496,50.272,10.098,12.258,15.114,36.304,53.422,20.278,9.677,32.527,25.25,50.885
28.195,32.789,38.919,32.789,23.944,35.005,47.833,30.578,27.82,37.867,47.456,54.244,50.602,50.276,52.274,32.378,54.671,51.951,49.427,52.944,21.592,23.363,51.874,48.121,43.698,27.417,39.315,54.943,56.244,34.982,29.111,40.817,38.526,47.826,51.051,62.799,62.015,59.82,43.195,51.074,37.579,29.758,47.932,42.952,119.863,125.758,128.278,79.33,67.502,61.643,61.416,61.643,53.593,58.268,67.678,57.649,59.199,56.808,53.98,55.182,68.178,23.606,40.263,69.151,38.034,69.372,63.08,41.906,56.495,40.222,40.723,49.445,37.595,41.729,30.494,42.37,28.785,27.281,86.583,78.919,52.93,54.632,57.198,54.545,54.244,48.323,86.646,55.41,12.663,122.218,122.218,58.394,56.316,87.726,81.365,69.902,62.694,122.628,36.587,47.873,71.443,67.512,40.702,107.41,111.582,107.536,117.034,40.394,26.251,36.582,44.311,29.568,47.106,42.82,0,2.077,46.032,47.662,39.492,36.138,67.283,37.833,130.862,67.599,39.822,39.869,60.516,37.804,108.344,49.466,26.781,36.404,40.674,93.092,37.639,33.333,43.644,57.377,80.446,62.987,52.309,54.378,36.138,84.253
